code,name,foreign_name,group_code,group_name,brand,subgroup,uom,sales_uom,price,currency,valid,frozen,sellable,stocked,on_hand,committed,on_order,created,updated,series,warranty,stock_WH-1,stock_WH-2,stock_WH-3,stock_WH-4
(XH)0025,Ligature Wire 020mm -30g/pcs,Ligature Wire 020mm -30g/pcs,101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,3.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0026,Ligature Wire 025mm -30g/pcs,Ligature Wire 025mm -30g/pcs,101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,3.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0027,Ligature Wire 0.30mm -30g/pcs,Ligature Wire 0.30mm -30g/pcs,101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,3.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0028,Short Ligature Wire 0.012' 0.30mm -5 meters /spool,Short Ligature Wire 0.012' 0.30mm -5 meters /spool,101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0029,Short Ligature Wire0.014' 0.35mm -5 meters /spool,Short Ligature Wire0.014' 0.35mm -5 meters /spool,101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0030,"""Short Ligature Wire 0.016"""" 0.40mm -5 meters /spool""","Short Ligature Wire 0.016"" 0.40mm -5 meters /spool",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0031,"""Short Ligature Wire0.018""""  0.45mm -5 meters /spool""","Short Ligature Wire0.018""  0.45mm -5 meters /spool",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0032,"""Short Ligature Wire 0.020"""" 0.50mm -5 meters /spool""","Short Ligature Wire 0.020"" 0.50mm -5 meters /spool",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0033,"""Stainless SteelStraight wire0.012"""" 10pcs/bag""","Stainless SteelStraight wire0.012"" 10pcs/bag",101,Materials,XIHUBIOM,Wire & Wire Product,,,7.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0034,"""Stainless SteelStraight wire 0.014"""" 10pcs/bag""","Stainless SteelStraight wire 0.014"" 10pcs/bag",101,Materials,XIHUBIOM,Wire & Wire Product,,,7.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0035,"""Stainless SteelStraight wire0.016"""" 10pcs/bag""","Stainless SteelStraight wire0.016"" 10pcs/bag",101,Materials,XIHUBIOM,Wire & Wire Product,,,7.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0036,"""Stainless SteelStraight wire 0.018"""" 10pcs/bag""","Stainless SteelStraight wire 0.018"" 10pcs/bag",101,Materials,XIHUBIOM,Wire & Wire Product,,,7.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0037,"""Stainless SteelStraight wire 0.020"""" 10pcs/bag""","Stainless SteelStraight wire 0.020"" 10pcs/bag",101,Materials,XIHUBIOM,Wire & Wire Product,,,7.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0038,"""Stainless SteelStraight wire RTG 0.016""""x0.016 10pcs/bag""","Stainless SteelStraight wire RTG 0.016""x0.016 10pcs/bag",101,Materials,XIHUBIOM,Wire & Wire Product,,,9.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0039,"""Stainless SteelStraight wire RTG 0.016""""x0.022 10pcs/bag""","Stainless SteelStraight wire RTG 0.016""x0.022 10pcs/bag",101,Materials,XIHUBIOM,Wire & Wire Product,,,9.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0040,"""Stainless SteelStraight wire RTG 0.016""""x0.025 10pcs/bag""","Stainless SteelStraight wire RTG 0.016""x0.025 10pcs/bag",101,Materials,XIHUBIOM,Wire & Wire Product,,,9.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0041,"""Stainless SteelStraight wire RTG 0.017""""x0.022 10pcs/bag""","Stainless SteelStraight wire RTG 0.017""x0.022 10pcs/bag",101,Materials,XIHUBIOM,Wire & Wire Product,,,9.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-29,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0047,"""Stainless SteelArchwire Up 0.012""""""","Stainless SteelArchwire Up 0.012""",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,3.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0048,"""Stainless SteelArchwire Up 0.014""""""","Stainless SteelArchwire Up 0.014""",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,3.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0049,"""Stainless SteelArchwire Up 0.016""""""","Stainless SteelArchwire Up 0.016""",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,3.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0050,"""Stainless SteelArchwire Up 0.018""""""","Stainless SteelArchwire Up 0.018""",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,3.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0051,"""Stainless SteelArchwire Up 0.020""""""","Stainless SteelArchwire Up 0.020""",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,3.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0052,"""Stainless SteelArchwire Up 0.016""""x0.016''""","Stainless SteelArchwire Up 0.016""x0.016''",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0053,"""Stainless SteelArchwire Up 0.016""""x0.022''""","Stainless SteelArchwire Up 0.016""x0.022''",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0054,"""Stainless SteelArchwire Up 0.017""""x0.022''""","Stainless SteelArchwire Up 0.017""x0.022''",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0055,"""Stainless SteelArchwire Up 0.017""""x0.025''""","Stainless SteelArchwire Up 0.017""x0.025''",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0056,"""Stainless SteelArchwire Up 0.018""""x0.022''""","Stainless SteelArchwire Up 0.018""x0.022''",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0057,"""Stainless SteelArchwire Up 0.018""""x0.025''""","Stainless SteelArchwire Up 0.018""x0.025''",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0058,"""Stainless SteelArchwire Up 0.019""""x0.022''""","Stainless SteelArchwire Up 0.019""x0.022''",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0059,"""Stainless SteelArchwire Up 0.019""""x0.025''""","Stainless SteelArchwire Up 0.019""x0.025''",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0060,"""Stainless SteelArchwire Up 0.021""""x0.025''""","Stainless SteelArchwire Up 0.021""x0.025''",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0061,"""Stainless SteelArchwire Low 0.012""""""","Stainless SteelArchwire Low 0.012""",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,3.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0062,"""Stainless SteelArchwire Low 0.014""""""","Stainless SteelArchwire Low 0.014""",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,3.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0063,"""Stainless SteelArchwire Low 0.016""""""","Stainless SteelArchwire Low 0.016""",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,3.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0064,"""Stainless SteelArchwire Low 0.018""""""","Stainless SteelArchwire Low 0.018""",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,3.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0065,"""Stainless SteelArchwire Low 0.020""""""","Stainless SteelArchwire Low 0.020""",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,3.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0066,"""Stainless SteelArchwire Low 0.016""""x0.016''""","Stainless SteelArchwire Low 0.016""x0.016''",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0067,"""Stainless SteelArchwire Low 0.016""""x0.022''""","Stainless SteelArchwire Low 0.016""x0.022''",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0068,"""Stainless SteelArchwire Low 0.016""""x0.025''""","Stainless SteelArchwire Low 0.016""x0.025''",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0069,"""Stainless SteelArchwire Low 0.017""""x0.022''""","Stainless SteelArchwire Low 0.017""x0.022''",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0070,"""Stainless SteelArchwire Low 0.017""""x0.025''""","Stainless SteelArchwire Low 0.017""x0.025''",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0071,"""Stainless SteelArchwire Low 0.018""""x0.022''""","Stainless SteelArchwire Low 0.018""x0.022''",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0072,"""Stainless SteelArchwire Low 0.018""""x0.025''""","Stainless SteelArchwire Low 0.018""x0.025''",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0073,"""Stainless SteelArchwire Low 0.019""""x0.025''""","Stainless SteelArchwire Low 0.019""x0.025''",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0074,"""Stainless SteelArchwire Low 0.021""""x0.025''""","Stainless SteelArchwire Low 0.021""x0.025''",101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0075,Niti Archwire Super elastic up 0.012'',Niti Archwire Super elastic up 0.012'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0076,Niti Archwire Super elastic up 0.014'',Niti Archwire Super elastic up 0.014'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0077,Niti Archwire Super elastic up 0.016'',Niti Archwire Super elastic up 0.016'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0078,Niti Archwire Super elastic up 0.018'',Niti Archwire Super elastic up 0.018'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0079,Niti Archwire Super elastic up 0.020'',Niti Archwire Super elastic up 0.020'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0080,Niti Archwire Super elastic up 0.016''x0.016'',Niti Archwire Super elastic up 0.016''x0.016'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0081,Niti Archwire Super elastic up 0.016''x0.022'',Niti Archwire Super elastic up 0.016''x0.022'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0082,Niti Archwire Super elastic up 0.016''x0.025'',Niti Archwire Super elastic up 0.016''x0.025'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0083,Niti Archwire Super elastic up 0.017''x0.022'',Niti Archwire Super elastic up 0.017''x0.022'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0084,Niti Archwire Super elastic up 0.017''x0.025'',Niti Archwire Super elastic up 0.017''x0.025'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0085,Niti Archwire Super elastic up 0.018''x0.022'',Niti Archwire Super elastic up 0.018''x0.022'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0086,Niti Archwire Super elastic up 0.018''x0.025'',Niti Archwire Super elastic up 0.018''x0.025'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0087,Niti Archwire Super elastic up 0.019''x0.025'',Niti Archwire Super elastic up 0.019''x0.025'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0088,Niti Archwire Super elastic up 0.021''x0.025'',Niti Archwire Super elastic up 0.021''x0.025'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0089,Niti Archwire Super elastic Low 0.012'',Niti Archwire Super elastic Low 0.012'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0090,Niti Archwire Super elastic Low 0.014'',Niti Archwire Super elastic Low 0.014'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0091,Niti Archwire Super elastic Low 0.016'',Niti Archwire Super elastic Low 0.016'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0092,Niti Archwire Super elastic Low 0.018'',Niti Archwire Super elastic Low 0.018'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0093,Niti Archwire Super elastic Low 0.020'',Niti Archwire Super elastic Low 0.020'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0094,Niti Archwire Super elastic Low 0.016''x0.016'',Niti Archwire Super elastic Low 0.016''x0.016'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0095,Niti Archwire Super elastic Low 0.016''x0.022'',Niti Archwire Super elastic Low 0.016''x0.022'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0096,Niti Archwire Super elastic Low 0.017''x0.022'',Niti Archwire Super elastic Low 0.017''x0.022'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0097,Niti Archwire Super elastic Low 0.017''x0.025'',Niti Archwire Super elastic Low 0.017''x0.025'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0098,Niti Archwire Super elastic Low 0.018''x0.022'',Niti Archwire Super elastic Low 0.018''x0.022'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0099,Niti Archwire Super elastic Low 0.018''x0.025'',Niti Archwire Super elastic Low 0.018''x0.025'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0100,Niti Archwire Super elastic Low 0.019''x0.025'',Niti Archwire Super elastic Low 0.019''x0.025'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0101,Niti Archwire Super elastic Low 0.021''x0.025'',Niti Archwire Super elastic Low 0.021''x0.025'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0102,Niti Archwire Activity up 0.012'',Niti Archwire Activity up 0.012'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0103,Niti Archwire Activity up 0.014'',Niti Archwire Activity up 0.014'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0104,Niti Archwire Activity up 0.016'',Niti Archwire Activity up 0.016'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0105,Niti Archwire Activity up 0.018'',Niti Archwire Activity up 0.018'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0106,Niti Archwire Activity up 0.020'',Niti Archwire Activity up 0.020'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0107,Niti Archwire Activity up 0.016''x0.016'',Niti Archwire Activity up 0.016''x0.016'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0108,Niti Archwire ''Activity'' up 0.016''x0.022'',Niti Archwire ''Activity'' up 0.016''x0.022'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0109,Niti Archwire ''Activity'' up 0.016''x0.025'',Niti Archwire ''Activity'' up 0.016''x0.025'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0110,Niti Archwire Activity up 0.017''x0.022'',Niti Archwire Activity up 0.017''x0.022'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0111,Niti Archwire (Activity) up 0.017''x0.025'',Niti Archwire (Activity) up 0.017''x0.025'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0112,Niti Archwire (Activity) up 0.018''x0.022'',Niti Archwire (Activity) up 0.018''x0.022'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0113,Niti Archwire (Activity) up 0.018''x0.025'',Niti Archwire (Activity) up 0.018''x0.025'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0114,Niti Archwire (Activity) up 0.019''x0.025'',Niti Archwire (Activity) up 0.019''x0.025'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0115,Niti Archwire (Activity) up 0.021''x0.025'',Niti Archwire (Activity) up 0.021''x0.025'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0116,Niti Archwire (Activity) Low 0.012'',Niti Archwire (Activity) Low 0.012'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0117,Niti Archwire (Activity) Low 0.014'',Niti Archwire (Activity) Low 0.014'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0118,Niti Archwire (Activity) Low 0.016'',Niti Archwire (Activity) Low 0.016'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0119,Niti Archwire (Activity) Low 0.018'',Niti Archwire (Activity) Low 0.018'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0120,Niti Archwire (Activity) Low 0.020'',Niti Archwire (Activity) Low 0.020'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.0,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0121,Niti Archwire (Activity) Low 0.016''x0.016'',Niti Archwire (Activity) Low 0.016''x0.016'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
(XH)0122,Niti Archwire (Activity) Low 0.016''x0.022'',Niti Archwire (Activity) Low 0.016''x0.022'',101,Materials,XIHUBIOM,Wire & Wire Product,Package,Package,4.5,USD,1,0,1,1,300000.0,0.0,0.0,2026-06-27,2026-08-04,,,100000.0,100000.0,100000.0,0.0
